Date,Type,Price
2008-08-28,High,119.93307495117188
2008-08-29,High,118.53728485107422
2008-09-02,High,118.54684448242188
2008-09-03,High,113.43212127685548
2008-09-04,High,113.67112731933594
2008-09-05,High,110.02867889404295
2008-09-08,High,113.0783920288086
2008-09-09,High,112.90631103515624
2008-09-10,High,114.6749496459961
2008-09-11,High,114.1204605102539
2008-09-12,High,114.03441619873048
2008-09-15,High,113.20267486572266
2008-09-16,High,112.46653747558594
2008-09-17,High,110.42064666748048
2008-09-18,High,113.37476348876952
2008-09-19,High,118.54684448242188
2008-09-22,High,114.85659790039062
2008-09-23,High,112.97322845458984
2008-09-24,High,112.97322845458984
2008-09-25,High,116.62523651123048
2008-09-26,High,115.68833923339844
2008-09-29,High,113.22179412841795
2008-09-30,High,111.81644439697266
2008-10-01,High,111.66348266601562
2008-10-02,High,105.13384246826172
2008-10-03,High,106.07074737548828
2008-10-06,High,98.4703598022461
2008-10-07,High,98.1070785522461
2008-10-08,High,93.193115234375
2008-10-09,High,91.11854553222656
2008-10-10,High,87.62906646728516
2008-10-13,High,89.4933090209961
2008-10-14,High,94.64627075195312
2008-10-15,High,91.09942626953124
2008-10-16,High,87.95410919189453
2008-10-17,High,91.6921615600586
2008-10-20,High,89.20649719238281
2008-10-21,High,88.39388275146484
2008-10-22,High,83.73805236816406
2008-10-23,High,82.11280822753906
2008-10-24,High,80.602294921875
2008-10-27,High,80.783935546875
2008-10-28,High,83.75717163085938
2008-10-29,High,86.99808502197266
2008-10-30,High,88.33651733398438
2008-10-31,High,90.04779815673828
2008-11-03,High,90.5066909790039
2008-11-04,High,90.59273529052734
2008-11-05,High,89.29254150390625
2008-11-06,High,84.92351531982422
2008-11-07,High,82.8967514038086
2008-11-10,High,84.22562408447266
2008-11-11,High,80.58317565917969
2008-11-12,High,78.77629089355469
2008-11-13,High,80.67877960205078
2008-11-14,High,81.64435577392578
2008-11-17,High,76.23326873779297
2008-11-18,High,77.37093353271484
2008-11-19,High,77.43785858154297
2008-11-20,High,74.94264221191406
2008-11-21,High,73.59464263916016
2008-11-24,High,78.47992706298828
2008-11-25,High,78.77629089355469
2008-11-26,High,78.193115234375
2008-11-28,High,78.29827880859375
2008-12-01,High,77.78202819824219
2008-12-02,High,76.4818344116211
2008-12-03,High,77.43785858154297
2008-12-04,High,77.27533721923828
2008-12-05,High,77.9158706665039
2008-12-08,High,82.1032485961914
2008-12-09,High,81.67304229736328
2008-12-10,High,81.25238800048828
2008-12-11,High,79.216064453125
2008-12-12,High,79.29254150390625
2008-12-15,High,79.86615753173828
2008-12-16,High,83.02103424072266
2008-12-17,High,83.43212127685547
2008-12-18,High,82.82982635498047
2008-12-19,High,81.47227478027344
2008-12-22,High,79.78011322021484
2008-12-23,High,79.16825866699219
2008-12-24,High,77.64818572998047
2008-12-26,High,78.20267486572266
2008-12-29,High,78.1261978149414
2008-12-30,High,79.96176147460938
2008-12-31,High,81.26194763183594
2009-01-02,High,83.73805236816406
2009-01-05,High,83.81452941894531
2009-01-06,High,86.43403625488281
2009-01-07,High,84.89483642578125
2009-01-08,High,84.26386260986328
2009-01-09,High,83.65200805664062
2009-01-12,High,82.79158782958984
2009-01-13,High,82.78202819824219
2009-01-14,High,81.0898666381836
2009-01-15,High,81.09942626953125
2009-01-16,High,81.96940612792969
2009-01-20,High,81.18547058105469
2009-01-21,High,87.57170104980469
2009-01-22,High,86.74951934814453
2009-01-23,High,86.7112808227539
2009-01-26,High,88.59464263916016
2009-01-27,High,87.92543029785156
2009-01-28,High,90.76481628417967
2009-01-29,High,90.42064666748048
2009-01-30,High,89.36902618408203
2009-02-02,High,87.82026672363281
2009-02-03,High,89.6080322265625
2009-02-04,High,90.73613739013672
2009-02-05,High,89.1013412475586
2009-02-06,High,92.82982635498048
2009-02-09,High,92.71510314941406
2009-02-10,High,92.56214141845705
2009-02-11,High,91.55831909179688
2009-02-12,High,91.0133819580078
2009-02-13,High,90.9942626953125
2009-02-17,High,88.42256164550781
2009-02-18,High,88.193115234375
2009-02-19,High,88.1070785522461
2009-02-20,High,85.94646453857422
2009-02-23,High,85.40152740478516
2009-02-24,High,83.25048065185547
2009-02-25,High,83.2887191772461
2009-02-26,High,86.23326873779297
2009-02-27,High,89.17781829833984
2009-03-02,High,87.85850524902344
2009-03-03,High,86.21414947509766
2009-03-04,High,87.22753143310547
2009-03-05,High,86.19503021240234
2009-03-06,High,84.36902618408203
2009-03-09,High,82.98279571533203
2009-03-10,High,83.41300201416016
2009-03-11,High,85.602294921875
2009-03-12,High,86.61567687988281
2009-03-13,High,86.66348266601562
2009-03-16,High,88.9101333618164
2009-03-17,High,88.82408905029297
2009-03-18,High,88.81452941894531
2009-03-19,High,89.24474334716797
2009-03-20,High,90.82218170166016
2009-03-23,High,94.36902618408205
2009-03-24,High,95.17208099365234
2009-03-25,High,95.46845245361328
2009-03-26,High,94.83747863769533
2009-03-27,High,91.77820587158205
2009-03-30,High,90.57361602783205
2009-03-31,High,94.32122039794922
2009-04-01,High,93.69024658203124
2009-04-02,High,97.5047836303711
2009-04-03,High,98.14531707763672
2009-04-06,High,97.37093353271484
2009-04-07,High,96.08030700683594
2009-04-08,High,97.0841293334961
2009-04-09,High,97.94454956054688
2009-04-13,High,97.1797332763672
2009-04-14,High,95.55449676513672
2009-04-15,High,94.7036361694336
2009-04-16,High,97.43785858154295
2009-04-17,High,97.55258178710938
2009-04-20,High,96.73995971679688
2009-04-21,High,97.97322845458984
2009-04-22,High,99.29254150390624
2009-04-23,High,98.26004028320312
2009-04-24,High,97.11280822753906
2009-04-27,High,97.2179718017578
2009-04-28,High,98.21223449707033
2009-04-29,High,100.38240814208984
2009-04-30,High,101.38623046875
2009-05-01,High,100.24856567382812
2009-05-04,High,102.05545043945312
2009-05-05,High,102.12236785888672
2009-05-06,High,100.86042022705078
2009-05-07,High,100.1912078857422
2009-05-08,High,99.1873779296875
2009-05-11,High,99.31166076660156
2009-05-12,High,99.7896728515625
2009-05-13,High,98.5659637451172
2009-05-14,High,98.193115234375
2009-05-15,High,98.53728485107422
2009-05-18,High,100.10516357421876
2009-05-19,High,101.45315551757812
2009-05-20,High,101.3193130493164
2009-05-21,High,98.70936584472656
2009-05-22,High,98.76673126220705
2009-05-26,High,100.98470306396484
2009-05-27,High,100.54492950439452
2009-05-28,High,100.51625061035156
2009-05-29,High,101.81644439697266
2009-06-01,High,103.8910140991211
2009-06-02,High,104.01529693603516
2009-06-03,High,101.91204833984376
2009-06-04,High,102.17017364501952
2009-06-05,High,103.63288879394533
2009-06-08,High,103.23136138916016
2009-06-09,High,104.34034729003906
2009-06-10,High,104.47418975830078
2009-06-11,High,105.77437591552734
2009-06-12,High,104.47418975830078
2009-06-15,High,104.04397583007812
2009-06-16,High,104.34034729003906
2009-06-17,High,103.13575744628906
2009-06-18,High,102.8011474609375
2009-06-19,High,101.95984649658205
2009-06-22,High,101.22370910644533
2009-06-23,High,100.25812530517578
2009-06-24,High,101.79732513427734
2009-06-25,High,102.09368896484376
2009-06-26,High,101.81644439697266
2009-06-29,High,101.51051330566406
2009-06-30,High,101.36711120605467
2009-07-01,High,101.5965576171875
2009-07-02,High,99.34034729003906
2009-07-06,High,97.73422241210938
2009-07-07,High,97.4760971069336
2009-07-08,High,96.72084045410156
2009-07-09,High,98.26004028320312
2009-07-10,High,97.24665069580078
2009-07-13,High,99.09178161621094
2009-07-14,High,99.06309509277344
2009-07-15,High,102.5047836303711
2009-07-16,High,106.0898666381836
2009-07-17,High,110.44933319091795
2009-07-20,High,111.73995971679688
2009-07-21,High,111.8929214477539
2009-07-22,High,112.04589080810548
2009-07-23,High,112.81070709228516
2009-07-24,High,112.95410919189452
2009-07-27,High,112.73422241210938
2009-07-28,High,112.35181427001952
2009-07-29,High,112.12236785888672
2009-07-30,High,114.1204605102539
2009-07-31,High,113.75717163085938
2009-08-03,High,114.68450927734376
2009-08-04,High,114.53154754638672
2009-08-05,High,113.76673126220705
2009-08-06,High,113.193115234375
2009-08-07,High,114.63671112060548
2009-08-10,High,113.94837188720705
2009-08-11,High,113.2887191772461
2009-08-12,High,114.68450927734376
2009-08-13,High,114.5124282836914
2009-08-14,High,114.47418975830078
2009-08-17,High,112.27533721923828
2009-08-18,High,112.81070709228516
2009-08-19,High,113.54684448242188
2009-08-20,High,114.15869903564452
2009-08-21,High,114.73231506347656
2009-08-24,High,115.56405639648438
2009-08-25,High,114.86615753173828
2009-08-26,High,114.57935333251952
2009-08-27,High,114.3307876586914
2009-08-28,High,114.94264221191406
2009-08-31,High,112.86807250976562
2009-09-01,High,113.6998062133789
2009-09-02,High,112.0841293334961
2009-09-03,High,111.5965576171875
2009-09-04,High,112.33269500732422
2009-09-08,High,112.97322845458984
2009-09-09,High,112.4952163696289
2009-09-10,High,112.64818572998048
2009-09-11,High,114.0057373046875
2009-09-14,High,113.75717163085938
2009-09-15,High,114.19693756103516
2009-09-16,High,116.63479614257812
2009-09-17,High,117.38050079345705
2009-09-18,High,117.4760971069336
2009-09-21,High,116.7112808227539
2009-09-22,High,116.73995971679688
2009-09-23,High,117.34225463867188
2009-09-24,High,116.3001937866211
2009-09-25,High,116.3001937866211
2009-09-28,High,116.63479614257812
2009-09-29,High,114.66539001464844
2009-09-30,High,114.7227554321289
2009-10-01,High,114.34990692138672
2009-10-02,High,114.397705078125
2009-10-05,High,114.89483642578124
2009-10-06,High,116.24282836914062
2009-10-07,High,117.44741821289062
2009-10-08,High,117.57170104980467
2009-10-09,High,120.45889282226562
2009-10-12,High,121.51051330566406
2009-10-13,High,121.78776550292967
2009-10-14,High,122.95410919189452
2009-10-15,High,122.37093353271484
2009-10-16,High,118.26004028320312
2009-10-19,High,117.93498992919922
2009-10-20,High,118.06883239746094
2009-10-21,High,118.65200805664062
2009-10-22,High,117.5908203125
2009-10-23,High,117.64818572998048
2009-10-26,High,117.05545043945312
2009-10-27,High,116.76863861083984
2009-10-28,High,116.32887268066406
2009-10-29,High,117.61949920654295
2009-10-30,High,117.82982635498048
2009-11-02,High,116.56787872314452
2009-11-03,High,115.86042022705078
2009-11-04,High,117.11280822753906
2009-11-05,High,118.06883239746094
2009-11-06,High,118.05927276611328
2009-11-09,High,120.45889282226562
2009-11-10,High,121.46271514892578
2009-11-11,High,121.70172119140624
2009-11-12,High,122.0363311767578
2009-11-13,High,122.1797332763672
2009-11-16,High,122.60037994384766
2009-11-17,High,122.99235534667967
2009-11-18,High,122.7055435180664
2009-11-19,High,122.2179718017578
2009-11-20,High,122.07456970214844
2009-11-23,High,123.26959991455078
2009-11-24,High,122.67686462402344
2009-11-25,High,122.58126068115234
2009-11-27,High,121.05162811279295
2009-11-30,High,121.03250122070312
2009-12-01,High,122.74378967285156
2009-12-02,High,122.74378967285156
2009-12-03,High,122.8202667236328
2009-12-04,High,123.23136138916016
2009-12-07,High,121.9216079711914
2009-12-08,High,121.74951934814452
2009-12-09,High,122.74378967285156
2009-12-10,High,123.77629089355467
2009-12-11,High,124.06309509277344
2009-12-14,High,124.26386260986328
2009-12-15,High,124.14913940429688
2009-12-16,High,123.90057373046876
2009-12-17,High,122.90631103515624
2009-12-18,High,122.74378967285156
2009-12-21,High,123.26959991455078
2009-12-22,High,124.26386260986328
2009-12-23,High,124.2829818725586
2009-12-24,High,124.82791900634766
2009-12-28,High,126.49139404296876
2009-12-29,High,126.54875946044922
2009-12-30,High,126.84512329101562
2009-12-31,High,127.00764465332033
2010-01-04,High,127.12236785888672
2010-01-05,High,126.05162811279295
2010-01-06,High,125.70745849609376
2010-01-07,High,124.52198791503906
2010-01-08,High,125.16252136230467
2010-01-11,High,125.2963638305664
2010-01-12,High,125.55449676513672
2010-01-13,High,125.35372924804688
2010-01-14,High,126.8738021850586
2010-01-15,High,127.04589080810548
2010-01-19,High,128.34608459472656
2010-01-20,High,125.38240814208984
2010-01-21,High,124.94264221191406
2010-01-22,High,123.22179412841795
2010-01-25,High,121.30975341796876
2010-01-26,High,122.13192749023438
2010-01-27,High,121.37667083740234
2010-01-28,High,121.45315551757812
2010-01-29,High,119.50286865234376
2010-02-01,High,119.45507049560548
2010-02-02,High,120.2772445678711
2010-02-03,High,120.52581024169922
2010-02-04,High,119.92351531982422
2010-02-05,High,118.27915954589844
2010-02-08,High,117.8011474609375
2010-02-09,High,118.73805236816406
2010-02-10,High,118.21223449707033
2010-02-11,High,118.73805236816406
2010-02-12,High,118.59464263916016
2010-02-16,High,119.7227554321289
2010-02-17,High,120.96558380126952
2010-02-18,High,122.37093353271484
2010-02-19,High,122.42829895019533
2010-02-22,High,121.82600402832033
2010-02-23,High,122.04589080810548
2010-02-24,High,122.62906646728516
2010-02-25,High,121.64435577392578
2010-02-26,High,122.37093353271484
2010-03-01,High,123.16443634033205
2010-03-02,High,123.41300201416016
2010-03-03,High,122.39006042480467
2010-03-04,High,121.4818344116211
2010-03-05,High,121.94072723388672
2010-03-08,High,121.8929214477539
2010-03-09,High,120.73613739013672
2010-03-10,High,120.80306243896484
2010-03-11,High,122.18929290771484
2010-03-12,High,122.72466278076172
2010-03-15,High,122.69598388671876
2010-03-16,High,123.21223449707033
2010-03-17,High,123.26004028320312
2010-03-18,High,123.08795166015624
2010-03-19,High,123.26004028320312
2010-03-22,High,122.74378967285156
2010-03-23,High,123.73805236816406
2010-03-24,High,124.23518371582033
2010-03-25,High,124.98088073730467
2010-03-26,High,124.0726547241211
2010-03-29,High,124.23518371582033
2010-03-30,High,123.45124053955078
2010-03-31,High,123.08795166015624
2010-04-01,High,123.62332916259766
2010-04-05,High,124.09178161621094
2010-04-06,High,123.61376953125
2010-04-07,High,123.5850830078125
2010-04-08,High,122.5908203125
2010-04-09,High,123.20267486572266
2010-04-12,High,123.2887191772461
2010-04-13,High,123.73805236816406
2010-04-14,High,125.64053344726562
2010-04-15,High,125.3728485107422
2010-04-16,High,126.35755157470705
2010-04-19,High,126.46271514892578
2010-04-20,High,124.59847259521484
2010-04-21,High,124.54110717773438
2010-04-22,High,123.67112731933594
2010-04-23,High,124.37858581542967
2010-04-26,High,125.2772445678711
2010-04-27,High,126.19503021240234
2010-04-28,High,124.73231506347656
2010-04-29,High,125.43977355957033
2010-04-30,High,124.89483642578124
2010-05-03,High,124.41682434082033
2010-05-04,High,123.26004028320312
2010-05-05,High,122.5908203125
2010-05-06,High,122.30401611328124
2010-05-07,High,118.91969299316406
2010-05-10,High,121.09942626953124
2010-05-11,High,122.77246856689452
2010-05-12,High,127.00764465332033
2010-05-13,High,127.24665069580078
2010-05-14,High,125.8795394897461
2010-05-17,High,125.96558380126952
2010-05-18,High,126.18547058105467
2010-05-19,High,124.76099395751952
2010-05-20,High,122.33269500732422
2010-05-21,High,120.08604431152344
2010-05-24,High,120.47801208496094
2010-05-25,High,119.45507049560548
2010-05-26,High,120.40152740478516
2010-05-27,High,120.8317413330078
2010-05-28,High,120.72657775878906
2010-06-01,High,121.3001937866211
2010-06-02,High,121.8929214477539
2010-06-03,High,122.58126068115234
2010-06-04,High,121.51051330566406
2010-06-07,High,120.3250503540039
2010-06-08,High,118.9866180419922
2010-06-09,High,120.30592346191406
2010-06-10,High,122.58126068115234
2010-06-11,High,123.13575744628906
2010-06-14,High,124.25430297851562
2010-06-15,High,124.23518371582033
2010-06-16,High,124.93307495117188
2010-06-17,High,125.26768493652344
2010-06-18,High,125.47801208496094
2010-06-21,High,126.13766479492188
